link,title,keyword,state
https://www.laopcion.com.mx/local/capacitan-a-23-empleados-en-atencion-a-victimas-de-violencia-de-genero-20221005-403483.html,Capacitan a 23 empleados en atención a víctimas de violencia de ...,violencia+de+género,chih
https://laopcion.com.mx/local/realizan-conversatorio-para-cerrar-las-brechas-de-genero-20241125-478502.html,Realizan conversatorio para cerrar las brechas de género,violencia+de+género,chih
https://laopcion.com.mx/nacional/hoy-es-el-dia-de-la-eliminacion-de-la-violencia-contra-la-mujer-20181125-221340.html,Hoy es el día de la eliminación de la violencia contra la mujer,violencia+de+género,chih
https://www.laopcion.com.mx/juarez/realizan-reunion-para-mejorar-la-atencion-a-la-violencia-de-genero-20250207-483474.html,Realizan reunión para mejorar la atención a la violencia de género,violencia+de+género,chih
https://laopcion.com.mx/local/instruyen-en-violencia-de-genero-en-el-dif-municipal-20221128-409626.html,Instruyen en violencia de género en el DIF Municipal,violencia+de+género,chih
https://laopcion.com.mx/juarez/violencia-politica-de-genero-una-barrera-en-la-participacion-de-las-mujeres-20250311-485761.html,Violencia política de género una barrera en la participación de las ...,violencia+de+género,chih
https://www.laopcion.com.mx/local/urgen-reducir-brechas-y-discriminacion-por-razon-de-genero-20241125-478544.html,Urgen reducir brechas y discriminación por razón de género,violencia+de+género,chih
https://laopcion.com.mx/local/pide-sindica-al-iee-activar-protocolo-contra-violencia-20250117-482033.html,Pide Síndica al IEE activar protocolo contra violencia - La Opción,violencia+de+género,chih
https://www.laopcion.com.mx/local/respalda-diputada-a-la-china-frias-por-violencia-de-genero-20241212-479777.html,Respalda diputada a La China Frías por violencia de género,violencia+de+género,chih
https://laopcion.com.mx/parral/presentan-campana-16-dias-de-activismo-contra-la-violencia-de-genero-20221124-409195.html,Presentan campaña 16 días de activismo contra la violencia de ...,violencia+de+género,chih
https://laopcion.com.mx/policial/optimizan-en-camargo-la-atencion-a-mujeres-victimas-de-violencia-20230818-436447.html,Optimizan en Camargo la atención a mujeres víctimas de violencia,violencia+de+género,chih
https://laopcion.com.mx/local/capacita-imm-a-10-de-primer-contacto-sobre-violencia-de-genero-20220417-382927.html,Capacita imm a 10 de primer contacto sobre violencia de género,violencia+de+género,chih
https://laopcion.com.mx/local/imparten-platicas-sobre-violencia-de-genero-a-usuarias-del-cedefam-punta-oriente-20230426-425162.html,Imparten pláticas sobre violencia de género a usuarias del Cedefam ...,violencia+de+género,chih
https://laopcion.com.mx/local/concluyen-operadoras-del-911-curso-alerta-amber-y-violencia-de-genero-20240907-472264.html,Concluyen operadoras del 911 curso Alerta Amber y Violencia de ...,violencia+de+género,chih
https://laopcion.com.mx/juarez/presentan-conferencia-sobre-los-derechos-de-la-mujer-20250327-486922.html,Presentan conferencia sobre los derechos de la mujer,violencia+de+género,chih
https://laopcion.com.mx/local/alistan-proyecto-para-erradicar-brecha-salarial-por-razon-de-genero-20241111-477455.html,Alistan proyecto para erradicar brecha salarial por razón de género,violencia+de+género,chih
https://laopcion.com.mx/local/denuncie-violencia-laboral-como-mujer-no-como-funcionaria-20191001-249962.html,"Denuncié violencia laboral como mujer, no como funcionaria",violencia+de+género,chih
https://laopcion.com.mx/local/capacitan-a-funcionarios-del-municipio-en-prevencion-de-violencia-de-genero-20221201-409885.html,Capacitan a funcionarios del Municipio en prevención de violencia ...,violencia+de+género,chih
https://laopcion.com.mx/local/conmemoran-militantes-panistas-a-mujeres-victimas-de-violencia-20200308-263986.html,Conmemoran militantes panistas a mujeres víctimas de violencia,violencia+de+género,chih
https://laopcion.com.mx/espectaculos/belinda-denuncia-violencia-de-genero-y-asegura-que-buscara-respeto-por-la-via-legal-20220218-374858.html,Belinda denuncia violencia de género y asegura que buscará ...,violencia+de+género,chih
https://laopcion.com.mx/local/celebran-en-juarez-el-panel-acelerando-la-igualdad-de-genero-20240314-457696.html,Celebran en Juárez el panel Acelerando la Igualdad de Género,violencia+de+género,chih
https://laopcion.com.mx/nacional/exigen-mujeres-en-todo-el-mundo-el-fin-de-la-violencia-machista-y-de-la-impunidad-20240308-457159.html,Exigen mujeres en todo el mundo el fin de la violencia machista y ...,violencia+de+género,chih
https://laopcion.com.mx/local/ltimos-dias-para-entrar-a-concurso-de-carteles-contra-la-violencia-de-genero-20231127-448060.html,Últimos días para entrar a concurso de carteles contra la violencia ...,violencia+de+género,chih
https://www.laopcion.com.mx/local/relatan-en-historias-compartidas-22-mujeres-victimas-de-violencia-20250422-488778.html,Relatan en Historias Compartidas 22 mujeres víctimas de violencia,violencia+de+género,chih
https://laopcion.com.mx/local/aprueban-la-inclusion-de-la-violencia-vicaria-en-la-ley-estatal-20240712-467765.html,Aprueban la inclusión de la Violencia Vicaria en la Ley Estatal,violencia+de+género,chih
https://laopcion.com.mx/local/unen-esfuerzos-titulares-de-la-comision-interinstitucional-para-la-atencion-de-la-violencia-de-genero-20240305-456813.html,Unen esfuerzos titulares de la Comisión Interinstitucional para la ...,violencia+de+género,chih
https://laopcion.com.mx/juarez/fortalecen-capacidades-en-acompanamiento-juridico-en-casos-de-violencia-20230218-417792.html,Fortalecen capacidades en acompañamiento jurídico en casos de ...,violencia+de+género,chih
https://laopcion.com.mx/local/capacitan-a-policias-para-ser-instructores-sobre-violencia-de-genero-20240424-461504.html,Capacitan a policías para ser instructores sobre violencia de género,violencia+de+género,chih
