link,title,keyword,state,predicted_class
https://8columnas.com.mx/estado-de-mexico/realizan-en-ixtlahuaca-jornada-de-vacunacion-antirrabica-canina-y-felina/,Realizan en Ixtlahuaca jornada de vacunación antirrábica canina y felina,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/fallece-nina-en-accidente-en-mexico-toluca/,Fallece niña en accidente en México-Toluca,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/procesan-a-sujeto-por-maltratar-a-una-canina-en-edomex/,Procesan a sujeto por maltratar a una canina en Edomex,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/aldo-ledezma-celebra-a-ninas-y-ninos-en-su-dia/,Aldo Ledezma celebra a niñas y niños en su día,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/sutesuaem-realiza-festival-de-la-nina-y-nino-2024/,SUTESUAEM realiza Festival de la Niña y Niño 2024,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/realizara-el-poder-judicial-cuarto-foro-para-ninas-ninos-y-adolescentes/,"Realizará el Poder Judicial Cuarto Foro para Niñas, Niños y Adolescentes",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resulto-ser-nina-bebe-abandonado-en-metepec/,Resultó ser niña bebé abandonado en Metepec,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/juguetes-y-sonrisas-para-los-ninos-y-ninas-de-san-marcos-de-la-cruz-y-santa-maria-nativitas/,Juguetes y sonrisas para los niños y niñas de San Marcos de la Cruz y Santa María Nativitas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/michelle-nunez-lleva-alegria-y-juguetes-a-miles-de-ninos-y-ninas-de-valle-de-bravo/,Michelle Núñez lleva alegría y Juguetes a miles de niños y niñas de Valle de Bravo,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/realizara-san-mateo-atenco-jornada-de-vacunacion-y-esterilizacion-canina-y-felina/,Realizará San Mateo Atenco Jornada de Vacunación y Esterilización Canina y Felina,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/organiza-san-mateo-atenco-jornada-de-adopcion-canina-y-felina/,Organiza San Mateo Atenco Jornada de Adopción Canina y Felina,niña,edo,1
https://8columnas.com.mx/internacional/tragica-muerte-nina-de-4-anos-electrocutada-tras-abrir-refrigerador-en-supermercado/,Trágica muerte: Niña de 4 años electrocutada tras abrir refrigerador en supermercado,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/local/agresor-de-maya-una-canina-pitbull-podra-llevar-su-proceso-en-libertad/,"Agresor de «Maya», una canina pitbull podrá llevar su proceso en libertad",niña,edo,0
https://8columnas.com.mx/deportes/simone-biles-defiende-a-nina-victima-de-racismo-en-competencia-de-gimnasia/,Simone Biles defiende a niña víctima de racismo en competencia de gimnasia,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/ieem-trabaja-para-acercar-a-ninas-ninos-y-adolescentes-a-la-vida-democratica/,"IEEM trabaja para acercar a niñas, niños y adolescentes a la vida democrática",niña,edo,1
https://8columnas.com.mx/nacional/muere-nina-en-elevador-del-imss-de-playa-del-carmen/,Muere niña en elevador del IMSS de Playa del Carmen,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/taxista-atropella-a-nina-y-al-tratar-de-huir-lo-detienen-en-san-mateo-atenco/,Taxista atropella a niña y al tratar de huir lo detienen en San Mateo Atenco,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/la-mexicana-elena-reygadas-fue-nombrada-la-mejor-chef-femenina-del-mundo-de-2023/,"La mexicana Elena Reygadas, fue nombrada la mejor chef femenina del mundo de 2023",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/por-dia-del-nino-y-nina-facilitaran-descuentos-en-el-cms-uaemex/,Por Día del Niño y Niña facilitarán descuentos en el CMS UAEMéx,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/nina-cae-al-explorar-el-nevado-de-toluca/,Niña cae al explorar el Nevado de Toluca,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/roberto-bautista-entrega-juguetes-a-ninas-y-ninos-de-tenango-del-valle/,Roberto Bautista entrega juguetes a niñas y niños de Tenango del Valle,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/este-martes-vacunaran-a-ninas-y-ninos-de-5-6-anos-en-16-municipios-mexiquenses/,Este martes vacunarán a niñas y niños de 5-6 años en 16 municipios mexiquenses,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/anuncian-segunda-dosis-contra-covid-19-para-ninas-y-ninos-de-5-y-6-anos/,Anuncian segunda dosis contra COVID-19 para niñas y niños de 5 y 6 años,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/se-suicidan-mas-ninas-que-ninos-segun-datos-de-estudio-del-cevece/,Se suicidan más niñas que niños: según datos de estudio del CEVECE,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/este-18-de-octubre-concluye-la-vacunacion-para-ninas-y-ninos-de-5-a-8-anos-en-el-edomex/,Este 18 de octubre concluye la vacunación para niñas y niños de 5 a 8 años en el Edoméx,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/concluye-jornada-de-vacunacion-para-ninas-y-ninos-de-9-11-anos-en-109-municipios/,Concluye jornada de vacunación para niñas y niños de 9-11 años en 109 municipios,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/aplican-segundas-dosis-a-ninas-y-ninos-de-9-11-anos-en-ocoyoacac/,Aplican segundas dosis a niñas y niños de 9-11 años en Ocoyoacac,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/aplicaran-este-jueves-segundas-dosis-a-ninas-y-ninos-de-9-11-anos-en-san-mateo-atenco/,Aplicarán este jueves segundas dosis a niñas y niños de 9-11 años en San Mateo Atenco,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/arranca-aplicacion-de-segundas-dosis-contra-covid-19-para-ninas-y-ninos-de-9-11-anos/,Arranca aplicación de segundas dosis contra COVID-19 para niñas y niños de 9-11 años,niña,edo,1
https://8columnas.com.mx/local/se-extravia-una-mujer-y-tres-ninas-en-volcan-de-toluca/,Se extravía una mujer y tres niñas en volcán de Toluca,niña,edo,0
https://8columnas.com.mx/local/comienza-vacunacion-para-ninas-y-ninos-de-7-anos-en-toluca-y-metepec/,Comienza vacunación para niñas y niños de 7 años en Toluca y Metepec,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/instalan-jornada-de-salud-femenina-en-zinacantepec/,Instalan Jornada de Salud Femenina en Zinacantepec,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/inicia-vacunacion-para-66-mil-ninas-y-ninos-de-8-anos-de-27-municipios-del-edomex/,Inicia vacunación para 66 mil niñas y niños de 8 años de 27 municipios del Edoméx,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/vacunaran-a-ninas-y-ninos-de-8-anos-en-otros-27-municipios-del-edomex/,Vacunarán a niñas y niños de 8 años en otros 27 municipios del Edoméx,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/centros-de-convivencia-atienden-a-ninas-ninos-y-adolescentes/,"Centros de convivencia atienden a niñas, niños y adolescentes",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/arranca-vacunacion-para-ninas-y-ninos-de-8-anos-en-el-edomex/,Arranca vacunación para niñas y niños de 8 años en el Edoméx,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/buscan-a-la-china-es-mama-de-tres-ninas-desaparecida-en-tenancingo/,"Buscan a La China, es mamá de tres niñas desaparecida en Tenancingo",niña,edo,0
https://8columnas.com.mx/estado-de-mexico/vacunaran-a-ninas-y-ninos-de-9-anos-en-23-municipios-mexiquenses/,Vacunarán a niñas y niños de 9 años en 23 municipios mexiquenses,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/76-mil-ninos-y-ninas-de-9-anos-han-sido-inmunizados/,76 mil niños y niñas de 9 años han sido inmunizados,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/en-san-mateo-atenco-vacunaran-contra-covid-19-a-ninas-y-ninos-de-12-y-13-anos/,En San Mateo Atenco vacunarán contra COVID-19 a niñas y niños de 12 y 13 años,niña,edo,1
https://8columnas.com.mx/valle-de-mexico/invitan-a-ninas-y-ninos-tlalnepantlenses-a-aprovechar-sus-vacaciones/,Invitan a niñas y niños tlalnepantlenses a aprovechar sus vacaciones,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/vacunacion-para-ninas-y-ninos-de-10-y-11-anos-en-otros-44-municipios/,Vacunación para niñas y niños de 10 y 11 años en otros 44 municipios,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/fue-al-centro-de-toluca-y-joven-desaparece-junto-con-su-nina/,Fue al centro de Toluca y joven desaparece junto con su niña,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/vacunaran-a-mas-de-200-mil-ninas-y-ninos-de-10-y-11-anos-en-47-municipios-del-edomex/,"Vacunarán a más de 200 mil niñas y niños de 10 y 11 años, en 47 municipios del Edoméx",niña,edo,1
https://8columnas.com.mx/valle-de-mexico/tlalnepantla-refrenda-compromiso-con-la-salud-de-ninas-y-ninos/,Tlalnepantla refrenda compromiso con la salud de niñas y niños,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/73-millones-de-ninos-y-ninas-trabajan-en-actividades-peligrosas/,73 millones de niños y niñas trabajan en actividades peligrosas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/cerca-de-ti-texcoco-festejo-a-ninos-y-ninas/,"Cerca de Ti Texcoco, festejó a niños y niñas",niña,edo,1
https://8columnas.com.mx/valle-de-mexico/unen-esfuerzos-para-evitar-embarazos-no-deseados-en-ninas-y-jovenes-atizapenses/,Unen esfuerzos para evitar embarazos no deseados en niñas y jóvenes atizapenses,niña,edo,1
https://8columnas.com.mx/valle-de-mexico/festejan-a-mujeres-ninas-y-ninos-en-acolman/,"Festejan a mujeres niñas y niños, en Acolman",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/prioritario-atender-a-las-mujeres-y-ninas-alejandra-del-moral/,Prioritario atender a las mujeres y niñas: Alejandra del Moral,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/tenango-del-valle-sede-de-exposicion-canina/,"Tenango del Valle, sede de Exposición Canina",niña,edo,1
https://8columnas.com.mx/valle-de-mexico/ninas-y-ninos-de-cuautitlan-ejemplo-de-responsabilidad-y-dedicacion-aldo-ledezma/,Niñas y niños de Cuautitlán ejemplo de responsabilidad y dedicación: Aldo Ledezma,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/opinion/escuchar-a-las-ninas-y-ninos-ariel-perez/,ESCUCHAR A LAS NIÑAS Y NIÑOS- ARIEL PÉREZ,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/en-tenango-del-valle-se-realizara-una-exposicion-canina-evento-inedito-que-representa-uno-de-los-esfuerzos-de-la-administracion-actual/,"En Tenango del Valle se realizará una exposición canina, evento inédito que representa uno de los esfuerzos de la administración actual",niña,edo,0
https://8columnas.com.mx/valle-de-mexico/festejan-a-las-ninas-y-los-ninos-en-tlalnepantla/,Festejan a las niñas y los niños en Tlalnepantla,niña,edo,1
https://8columnas.com.mx/valle-de-mexico/alto-a-la-violencia-contra-mujeres-y-ninas/,Alto a la violencia contra mujeres y niñas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/festejaran-a-las-ninas-y-ninos-izcallenses-con-la-ciudad-del-futuro/,Festejarán a las niñas y niños izcallenses con la “Ciudad del Futuro”,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/las-ninas-y-ninos-izcallenses-siempre-contaran-con-el-apoyo-del-ayuntamiento-y-de-su-amiga-karla-fiesco/,Las niñas y niños Izcallenses siempre contarán con el apoyo del Ayuntamiento y de su amiga Karla Fiesco,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/sale-papa-apunalado-por-defender-a-su-nina-de-ataque-sexual-en-toluca/,Sale papá apuñalado por defender a su niña de ataque sexual en Toluca,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/instalan-sistema-de-proteccion-integral-de-ninas-ninos-y-adolescentes-en-tenango-del-valle/,"Instalan Sistema de Protección Integral de niñas, niños y adolescentes en Tenango del Valle",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/a-prision-por-abuso-sexual-de-una-nina-en-temascaltepec/,A prisión por abuso sexual de una niña en Temascaltepec,niña,edo,0
https://8columnas.com.mx/local/alegran-a-ninos-y-ninas-con-caravana-otzonrisas/,Alegran a niños y niñas con Caravana Otzonrisas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/fatal-fallece-nina-en-accidente-sobre-autopista-mexico-toluca/,Fatal; fallece niña en accidente sobre autopista México-Toluca,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/por-flamazo-queda-herida-una-nina-en-fraccionamiento-valle-del-nevado/,Por flamazo queda herida una niña en fraccionamiento Valle del Nevado,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/desarrollan-jornada-de-vacunacion-antirrabica-canina-y-felina-en-toluca/,Desarrollan Jornada de Vacunación Antirrábica Canina y Felina en Toluca,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/mexico-registro-en-2020-la-mayor-cifra-de-suicidios-en-ninos-ninas-y-adolescentes/,"México registró en 2020 la mayor cifra de suicidios en niños, niñas y adolescentes",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/encuentran-cadaver-de-la-nina-mia-mayrin-por-desgajamiento-en-tlalnepantla/,Encuentran cadáver de la niña Mia Mayrin por desgajamiento en Tlalnepantla,niña,edo,0
https://8columnas.com.mx/opinion/presencia-femenina-en-el-break-dance/,VISUALIDAD EXPANDIDA – PRESENCIA FEMENINA EN EL BREAK DANCE,niña,edo,1
https://8columnas.com.mx/valle-de-mexico/chimalhuacan-vecinos-y-policias-capturan-a-menor-que-pretendia-privar-de-su-libertad-a-una-nina/,Chimalhuacán: vecinos y policías capturan a menor que  pretendía privar de su libertad a una niña,niña,edo,0
https://8columnas.com.mx/al-instante/se-consolida-toluca-como-municipio-seguro-para-mujeres-y-ninas/,Se consolida Toluca como municipio seguro para mujeres y niñas,niña,edo,1
https://8columnas.com.mx/opinion/la-fiscalia-general-de-justicia-del-estado-de-mexico-debe-aplicar-en-todo-momento-el-protocolo-de-actuacion-para-quienes-imparten-justicia-en-casos-que-involucren-ninas-ninos-y-adolecentes/,La  Fiscalía General  de Justicia del Estado de México debe aplicar en todo momento el protocolo de actuación para quienes imparten justicia...,niña,edo,1
https://8columnas.com.mx/al-instante/orienta-gem-a-ninas-ninos-y-jovenes-para-prevenir-embarazos-a-temprana-edad/,"Orienta GEM a niñas, niños y jóvenes para prevenir embarazos a temprana edad",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/nacional/prohiben-detencion-de-ninos-y-ninas-migrantes-en-estaciones-migratorias/,Prohíben detención de niños y niñas migrantes en estaciones migratorias,niña,edo,0
https://8columnas.com.mx/al-instante/para-proteger-la-salud-de-la-poblacion-suspende-toluca-vacunacion-y-esterilizacion-canina-y-felina/,"Para proteger la salud de la población, suspende Toluca vacunación y esterilización canina y felina",niña,edo,1
https://8columnas.com.mx/al-instante/invita-secretaria-de-salud-a-completar-el-esquema-de-vacunacion-de-ninos-y-ninas/,Invita Secretaría de Salud a completar el esquema de vacunación de niños y niñas,niña,edo,1
https://8columnas.com.mx/al-instante/hallan-a-nina-que-llevaba-desaparecida-desde-principios-de-ano-en-toluca/,Hallan a niña que llevaba desaparecida desde principios de año en Toluca,niña,edo,0
https://8columnas.com.mx/al-instante/alistan-concierto-para-ninas-y-ninos-menores-de-100-anos-en-el-edomex/,Alistan concierto «Para niñas y niños menores de 100 años» en el Edomex,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/recomiendan-lectura-que-brinda-una-vision-femenina-de-la-revolucion-mexicana/,Recomiendan lectura que brinda una visión femenina de la Revolución Mexicana,niña,edo,0
https://8columnas.com.mx/estado-de-mexico/continua-difem-atento-a-denuncias-de-violencia-contra-ninas-ninos-y-adolescentes-durante-contingencia-por-covid-19/,"Continua DIFEM atento a denuncias de violencia contra niñas, niños y adolescentes durante contingencia por Covid-19",niña,edo,1
https://8columnas.com.mx/local/convocan-a-ninas-ninos-y-jovenes-a-participar-en-campeonato-interdance-mexico/,"CONVOCAN A NIÑAS, NIÑOS Y JÓVENES A PARTICIPAR EN CAMPEONATO INTERDANCE MÉXICO",niña,edo,1
https://8columnas.com.mx/estados/hallan-el-cuerpo-de-una-nina-en-temixco/,Hallan el cuerpo de una niña en Temixco,niña,edo,0
https://8columnas.com.mx/internacional/la-india-entre-armas-y-violaciones-mujeres-logran-cargos-en-la-armada-mientras-una-nina-muere-por-violaciones/,"La India entre armas y violaciones, mujeres logran cargos en la armada mientras una niña muere por violaciones",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/al-instante/condena-amlo-asesinato-de-fatima-nina-de-7-anos/,"Condena AMLO asesinato de Fátima, niña de 7 años",niña,edo,1
https://8columnas.com.mx/al-instante/realizan-programacion-para-el-11o-parlamento-de-ninas-y-ninos-de-mexico-2019-2020/,Realizan programación para el 11º Parlamento de niñas y niños de México 2019-2020,niña,edo,1
https://8columnas.com.mx/al-instante/detienen-a-ignacio-martinez-alias-la-nina-en-la-alvaro-obregon-responsable-de-agresion-y-robo/,"Detienen a Ignacio Martínez, alias «la niña» en la Álvaro Obregón, responsable  de agresión y robo",niña,edo,0
https://8columnas.com.mx/estado-de-mexico/fomenta-difem-participacion-de-ninas-ninos-y-adolescentes-en-la-defensa-de-sus-derechos/,"FOMENTA DIFEM PARTICIPACIÓN DE NIÑAS, NIÑOS Y ADOLESCENTES EN LA DEFENSA DE SUS DERECHOS",niña,edo,1
https://8columnas.com.mx/estados/vinculan-a-proceso-a-maestro-por-abuso-de-nina/,Vinculan a proceso a maestro por abuso de niña,niña,edo,0
https://8columnas.com.mx/salud/8-de-10-victimas-de-abuso-sexual-infantil-en-mexico-son-ninas/,8 de 10 víctimas de abuso sexual infantil en México son niñas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/invita-gobierno-del-edomex-a-ninas-ninos-y-jovenes-al-xvi-encuentro-parlamentario-mexiquense/,"Invita Gobierno del Edomex a niñas, niños y jóvenes al XVI Encuentro Parlamentario Mexiquense",niña,edo,1
https://8columnas.com.mx/deportes/carrera-atletica-en-beneficio-de-ninas-albergadas-en-casa-hogar/,Carrera atlética en beneficio de niñas albergadas en casa hogar,niña,edo,0
https://8columnas.com.mx/valle-de-mexico/garantizaran-derechos-de-ninas-ninos-y-adolescentes-de-izcalli/,"Garantizarán derechos de niñas,  niños y adolescentes de Izcalli",niña,edo,1
https://8columnas.com.mx/estado-de-mexico/88-anos-de-carcel-a-feminicidas-de-nina-de-las-calcetitas-rojas-2/,88 años de cárcel a feminicidas de niña de las «calcetitas rojas»,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/resguarda-la-uaemex-edificios-administrativos/,Resguarda la UAEMex edificios administrativos,niña,edo,1
https://8columnas.com.mx/deportes/la-reinauguracion-del-estadio-azteca-ya-tiene-fecha-oficial/,La reinauguración del Estadio Azteca ya tiene fecha oficial,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/es-tiempo-de-mujeres-rosalba-azucena-gil-mejia-alza-la-voz-en-la-contienda-judicial/,«Es tiempo de mujeres»: Rosalba Azucena Gil Mejía alza la voz en la contienda judicial,niña,edo,1
https://8columnas.com.mx/seguridad/taxista-arrolla-a-motociclista-sobre-la-via-toluca-palmillas/,Taxista arrolla a motociclista sobre la vía Toluca-Palmillas,niña,edo,1
https://8columnas.com.mx/estado-de-mexico/feminicidio-registra-una-disminucion-cercana-al-18/,Feminicidio registra una disminución cercana al 18%,feminicidio,edo,0
https://8columnas.com.mx/cdmx/detienen-a-tercer-implicado-en-el-feminicidio-de-oralia-perez/,Detienen a tercer implicado en el feminicidio de Oralia Pérez,feminicidio,edo,0
https://8columnas.com.mx/internacional/protestas-masivas-en-francia-contra-la-violencia-de-genero-y-los-feminicidios/,Protestas masivas en Francia contra la violencia de género y los feminicidios,feminicidio,edo,1
https://8columnas.com.mx/estado-de-mexico/disminuyen-secuestros-en-un-77-y-feminicidios-en-un-37-6-durante-la-administracion/,Disminuyen secuestros en un 77% y feminicidios en un 37.6% durante la administración,feminicidio,edo,1
https://8columnas.com.mx/estado-de-mexico/se-logra-reducir-en-un-35-el-feminicidio/,Se logra reducir en un 35% el feminicidio,feminicidio,edo,1
https://8columnas.com.mx/estado-de-mexico/detienen-a-colombiano-relacionado-con-un-feminicidio-en-toluca/,Detienen a colombiano relacionado con un feminicidio en Toluca,feminicidio,edo,0
https://8columnas.com.mx/local/viajo-desde-chiapas-a-toluca-para-visibilizar-el-feminicidio-de-su-hija-paulina/,Viajó desde Chiapas a Toluca para visibilizar el feminicidio de su hija Paulina,feminicidio,edo,0
https://8columnas.com.mx/estado-de-mexico/edomex-registra-descenso-en-un-35-del-delito-de-feminicidio/,"Edoméx registra descenso, en un 35%, del delito de feminicidio",feminicidio,edo,1
https://8columnas.com.mx/estado-de-mexico/edomex-registra-una-baja-del-50-en-el-delito-de-feminicidio/,Edoméx registra una baja del 50% en el delito de feminicidio,feminicidio,edo,1
https://8columnas.com.mx/estado-de-mexico/dan-prision-vitalicia-a-lev-n-por-el-feminicidio-de-lucero/,Dan prisión vitalicia a Lev “N” por el feminicidio de Lucero,feminicidio,edo,0
